종목코드,기업명,ROE,ROA,GPM,OPM,NPM,EBITDA,부채비율,유동비율,당좌비율,자기자본비율,매출액증가율,영업이익증가율,EPS증가율,BPS증가율,재고자산회전율,총자산회전율,PER,PBR,PSR,PCR,EV/EBITDA,GP/A,OCF,FCF,주가,시가총액
105740,디케이락,9.09,5.86,0.0,9.77,10.52,83.56,55.07,240.64,240.64,64.49,20.17,233.1,0.0,0.0,85547048248.0,0.5576,0.0,0.0,1.2892,0.0,19.72,0.0,0.0,0.0,10850,110287705956
105840,우진,-3.86,-2.68,0.0,7.78,-5.73,83.7,44.01,352.59,352.59,69.44,20.68,472.66,0.0,0.0,107647372733.0,0.4685,0.0,0.0,1.5459,0.0,28.27,0.0,0.0,0.0,8240,166416905660
106080,케이이엠텍,-88.09,-51.98,0.0,-70.3,-205.06,-30.01,69.48,231.54,231.54,59.0,-39.5,-70.59,0.0,0.0,4269512680.0,0.2535,0.0,0.0,4.1939,0.0,0.0,0.0,0.0,0.0,3110,17906060606
106190,하이텍팜,-1.31,-1.0,0.0,-0.56,-1.67,-4.12,30.94,178.34,178.34,76.37,-1.58,87.6,0.0,0.0,73287282221.0,0.5961,0.0,0.0,1.9869,0.0,0.0,0.0,0.0,0.0,13700,145617137648
106240,파인테크닉스,33.53,15.97,0.0,8.3,12.36,359.49,109.95,190.81,190.81,47.63,155.19,256.93,0.0,0.0,433367771780.0,1.2926,0.0,0.0,0.8361,0.0,14.96,0.0,0.0,0.0,13650,362336814621
106520,노블엠앤비,-46.79,-18.98,0.0,-79.33,-101.09,-163.21,146.52,102.69,102.69,40.56,-37.81,23.46,0.0,0.0,20573550753.0,0.1878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
107590,미원홀딩스,17.07,9.43,0.0,7.05,9.55,297.24,81.04,123.11,123.11,55.24,45.82,36.36,0.0,0.0,421385924191.0,0.9873,0.0,0.0,0.8341,0.0,18.25,0.0,0.0,0.0,151500,351480000000
107640,한중엔시에스,-10.32,-1.99,0.0,1.89,-2.08,16.89,418.37,74.33,74.33,19.29,25.85,146.19,0.0,0.0,89564029580.0,0.9594,0.0,0.0,0.9746,0.0,96.31,0.0,0.0,0.0,9630,87292033492
108230,톱텍,-33.17,-26.35,0.0,-53.76,-64.47,-886.39,25.9,297.69,297.69,79.43,-48.8,-407.08,0.0,0.0,164876776741.0,0.4087,0.0,0.0,2.1372,0.0,0.0,0.0,0.0,0.0,9270,352371686746
108320,LX세미콘,37.04,25.28,0.0,19.47,15.61,3696.22,46.51,283.58,283.58,68.26,63.43,292.27,0.0,0.0,1898845716028.0,1.6194,0.0,0.0,1.433,0.0,8.37,0.0,0.0,0.0,167300,2721139071038
108380,대양전기공업,3.9,3.4,0.0,5.31,6.47,72.59,14.7,357.43,357.43,87.19,-27.78,-55.46,0.0,0.0,136604762213.0,0.5254,0.0,0.0,1.0506,0.0,24.36,0.0,0.0,0.0,15000,143517017828
108490,로보티즈,1.04,0.91,0.0,-4.15,3.26,-9.29,14.12,550.42,550.42,87.62,16.26,47.35,0.0,0.0,22358193241.0,0.279,0.0,0.0,16.2034,0.0,0.0,0.0,0.0,0.0,24700,362279456310
108670,LX하우시스,1.47,0.5,0.0,1.94,0.36,672.73,195.04,94.15,94.15,33.89,14.28,-5.23,0.0,0.0,3472000000000.0,1.363,0.0,0.0,0.1589,0.0,33.23,0.0,0.0,0.0,61500,551550432276
108860,셀바스AI,8.59,4.89,0.0,11.52,9.9,55.94,75.69,217.73,217.73,56.92,39.63,465.63,0.0,0.0,48578321915.0,0.4937,0.0,0.0,6.5093,0.0,64.1,0.0,0.0,0.0,11750,316209503239
109070,주성코퍼레이션,-16.51,-4.8,0.0,-4.55,-3.88,-18.61,243.87,127.73,127.73,29.08,99.87,61.71,0.0,0.0,40868253685.0,1.2368,0.0,0.0,5.3009,0.0,0.0,0.0,0.0,0.0,4100,216638709677
109080,옵티시스,12.96,11.54,0.0,17.56,23.99,42.44,12.33,796.4,796.4,89.02,18.4,170.24,0.0,0.0,24166396128.0,0.4809,0.0,0.0,4.7127,0.0,28.14,0.0,0.0,0.0,20200,113888631090
109610,에스와이,4.94,2.33,0.0,3.33,2.13,141.1,112.03,124.12,124.12,47.16,36.77,213.21,0.0,0.0,424097800251.0,1.0947,0.0,0.0,0.419,0.0,27.1,0.0,0.0,0.0,3635,177693942614
109740,디에스케이,-2.51,-2.08,0.0,-12.97,-7.97,-64.6,20.87,358.86,358.86,82.73,52.79,54.16,0.0,0.0,49791112178.0,0.2606,0.0,0.0,3.8165,0.0,0.0,0.0,0.0,0.0,7390,190028571428
109820,진매트릭스,-3.06,-2.5,0.0,-10.12,-8.16,-12.25,22.31,395.11,395.11,81.76,-23.87,-157.5,0.0,0.0,12106152777.0,0.3062,0.0,0.0,16.4947,0.0,0.0,0.0,0.0,0.0,9780,199687164179
109860,동일금속,10.62,9.27,0.0,2.88,21.71,19.96,14.63,349.86,349.86,87.24,18.38,-39.74,0.0,0.0,69383015106.0,0.4268,0.0,0.0,1.8873,0.0,76.02,0.0,0.0,0.0,14400,130944519621
109960,앱토크롬,1.19,1.17,0.0,-30.65,31.45,-25.79,2.03,3602.99,3602.99,98.01,-18.44,-28.4,0.0,0.0,8416313292.0,0.0371,0.0,0.0,1.2583,0.0,0.0,0.0,0.0,0.0,701,10590376344
110020,전진바이오팜,-19.53,-8.49,0.0,-94.26,-65.59,-30.3,129.88,115.58,115.58,43.5,-16.87,-62.11,0.0,0.0,3214363898.0,0.1295,0.0,0.0,15.2036,0.0,0.0,0.0,0.0,0.0,5400,48870000000
110790,크리스에프앤씨,22.27,15.98,0.0,23.17,18.12,871.03,39.32,217.38,217.38,71.78,28.56,74.83,0.0,0.0,375939070154.0,0.8819,0.0,0.0,2.7443,0.0,13.23,0.0,0.0,0.0,44000,1031672354948
110990,디아이티,-0.87,-0.46,0.0,-7.75,-1.91,-58.95,89.65,180.45,180.45,52.73,166.12,-204.91,0.0,0.0,76092185278.0,0.2385,0.0,0.0,2.3246,0.0,0.0,0.0,0.0,0.0,9360,176883715170
111110,호전실업,9.81,3.89,0.0,5.98,3.42,206.19,152.08,146.35,146.35,39.67,17.89,1239.8,0.0,0.0,344867583539.0,1.1394,0.0,0.0,0.267,0.0,13.32,0.0,0.0,0.0,10150,92072755417
111710,남화산업,9.04,8.23,0.0,53.41,53.05,138.29,9.95,1041.22,1041.22,90.95,46.17,85.6,0.0,0.0,25893224088.0,0.1551,0.0,0.0,6.6031,0.0,13.46,0.0,0.0,0.0,8300,170974763406
111770,영원무역,13.73,9.42,0.0,15.85,11.97,4425.15,45.74,389.29,389.29,68.62,13.22,70.4,0.0,0.0,2792518463435.0,0.7872,0.0,0.0,0.6926,0.0,6.89,0.0,0.0,0.0,43650,1934184024896
111870,케이에이치미래물산,-16.58,-11.5,0.0,-6.53,-102.65,-13.08,44.21,74.81,74.81,69.34,14.29,89.01,0.0,0.0,20017205206.0,0.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
112040,위메이드,47.86,29.99,0.0,29.06,91.97,973.51,59.59,112.44,112.44,62.66,164.38,881.24,0.0,0.0,334983131724.0,0.3261,0.0,0.0,18.0283,0.0,65.98,0.0,0.0,0.0,177900,6039174834437
112240,에스에프씨,-36.62,-33.4,0.0,-2.0,-84.12,-3.54,9.66,860.41,860.41,91.19,-12.47,94.82,0.0,0.0,17681369538.0,0.3971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
112610,씨에스윈드,6.84,3.65,0.0,8.39,5.38,1009.66,87.35,187.35,187.35,53.37,24.18,3.48,0.0,0.0,1203418059900.0,0.6784,0.0,0.0,2.3023,0.0,35.63,0.0,0.0,0.0,65700,2770685889570
